nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
12696,-1.64E+01,2.71E+00,4.00E+00,1.20E+01,5.57E-04,1.56E-02,5.12E+00
12697,-1.57E+01,1.85E+00,4.50E+00,1.20E+01,2.46E-04,1.99E-02,5.13E+00
12698,-1.66E+01,2.07E+00,4.56E+00,1.20E+01,1.58E-04,1.61E-02,5.08E+00
12699,1.21E+01,-5.01E+00,9.70E+00,1.24E+01,4.07E-02,-4.55E-02,-1.69E+00
12700,1.19E+01,-4.81E+00,1.07E+01,1.24E+01,2.99E-02,-4.21E-02,-1.71E+00
12701,4.69E+00,5.62E+00,1.10E+01,1.25E+01,-1.80E-02,6.13E-02,-2.58E+00
12702,-1.19E+01,-3.52E+00,9.58E+00,1.20E+01,-3.70E-03,4.76E-02,4.50E+00
12703,-1.13E+01,-4.02E+00,8.85E+00,1.20E+01,-5.00E-03,5.74E-02,4.55E+00
12704,1.72E+00,-4.38E+00,1.04E+01,1.25E+01,-1.69E-03,1.32E-01,-2.00E+00
12705,-1.56E+01,2.61E+00,3.83E+00,1.20E+01,8.29E-04,1.81E-02,5.17E+00
12706,8.35E-01,3.28E+00,9.95E+00,1.24E+01,3.92E-03,1.97E-01,-1.80E+00
12707,-1.99E-01,2.45E+00,9.77E+00,1.24E+01,1.43E-02,2.50E-01,-1.07E+00
12708,8.43E-01,2.46E+00,9.51E+00,1.25E+01,-6.18E-03,2.35E-01,-2.27E+00
12709,-5.02E-01,7.45E-01,0.00E+00,9.82E+00,3.45E+00,0.00E+00,3.25E+01
12710,2.02E+01,-2.44E+00,6.27E+00,1.23E+01,1.90E-01,-5.66E-02,-2.32E-02
12711,2.02E+01,-1.68E+00,5.44E+00,1.22E+01,2.48E-01,-1.55E-01,1.55E-02
12712,6.13E+00,-9.74E-01,4.34E+00,9.70E+00,8.77E-01,-1.09E+00,-8.05E+00
12713,-1.01E+01,-3.80E+00,4.12E+00,1.20E+01,-1.92E-02,6.70E-02,5.60E+00
12714,-9.96E+00,-4.37E+00,4.85E+00,1.20E+01,-1.73E-02,7.45E-02,5.38E+00
12715,-1.05E+01,-3.24E+00,4.86E+00,1.20E+01,-1.39E-02,6.68E-02,5.43E+00
12716,-8.91E+00,-4.96E+00,8.34E+00,1.20E+01,-1.17E-02,9.35E-02,4.36E+00
12717,-9.06E+00,-4.12E+00,8.50E+00,1.20E+01,-1.20E-02,9.20E-02,4.39E+00
12718,-9.60E+00,-4.83E+00,8.00E+00,1.20E+01,-1.06E-02,8.39E-02,4.54E+00
12719,-1.77E+01,-2.49E+00,2.68E+00,1.20E+01,-9.35E-04,7.89E-03,5.12E+00
12720,-1.50E+00,-8.54E-01,8.77E+00,1.23E+01,-3.38E-02,3.90E-01,2.53E-01
12721,-2.43E+00,-2.92E-01,1.12E+01,1.23E+01,-6.56E-03,1.64E-01,9.58E-01
12722,-2.75E+00,2.97E-01,1.08E+01,1.22E+01,-2.70E-03,1.89E-01,1.28E+00
12723,-1.84E+00,1.49E-01,1.05E+01,1.23E+01,-4.69E-03,2.15E-01,5.29E-01
12724,9.17E+00,4.32E+00,1.06E+01,1.25E+01,-4.79E-02,-2.46E-02,-2.32E+00
12725,9.56E+00,3.50E+00,1.09E+01,1.25E+01,-4.77E-02,-4.08E-02,-2.20E+00
12726,1.03E+01,3.93E+00,1.06E+01,1.25E+01,-5.03E-02,-3.98E-02,-2.04E+00
12727,1.26E+01,-6.36E+00,5.72E+00,1.24E+01,4.09E-02,1.02E-02,-1.75E+00
12728,4.01E+00,-2.41E+00,1.09E+01,1.25E+01,1.92E-02,3.85E-02,-2.91E+00
12729,-2.99E+00,1.64E+00,8.89E+00,1.22E+01,3.07E-02,3.12E-01,2.18E+00
12730,-3.60E+00,2.70E+00,8.80E+00,1.21E+01,4.48E-02,2.68E-01,2.64E+00
12731,-3.05E+00,1.95E+00,8.12E+00,1.21E+01,6.52E-02,3.66E-01,2.75E+00
12732,-1.74E+01,-2.06E+00,1.23E+01,1.20E+01,-4.38E-04,8.03E-03,4.64E+00
12733,-1.66E+01,-2.21E+00,1.25E+01,1.20E+01,-6.43E-04,9.45E-03,4.60E+00
12734,3.11E+00,-1.92E+00,7.62E+00,1.28E+01,1.38E-01,7.23E-02,-6.85E+00
12735,2.70E+00,-2.69E+00,7.07E+00,1.28E+01,1.44E-01,2.51E-01,-7.35E+00
12736,3.27E+00,-2.66E+00,7.58E+00,1.27E+01,1.25E-01,1.24E-01,-6.17E+00
12737,3.34E+00,-1.89E+00,6.80E+00,1.29E+01,3.84E-01,6.29E-02,-8.92E+00
12738,-1.13E+01,3.86E+00,9.00E+00,1.20E+01,3.40E-03,5.79E-02,4.56E+00
12739,-1.11E+01,4.44E+00,9.82E+00,1.20E+01,2.73E-03,5.47E-02,4.39E+00
12740,-2.18E+01,1.13E+00,6.11E+00,1.20E+01,-6.44E-05,1.86E-03,4.94E+00
12741,-1.55E+01,-1.00E-01,2.17E+00,1.20E+01,-1.07E-03,1.17E-02,5.28E+00
12742,-3.94E+00,8.20E-01,7.07E+00,1.20E+01,3.54E-02,4.03E-01,5.03E+00
12743,-3.78E+00,1.59E+00,7.74E+00,1.21E+01,5.49E-02,3.54E-01,3.82E+00
12744,-1.92E+01,-2.59E+00,6.78E+00,1.20E+01,-4.34E-04,8.76E-03,4.91E+00
12745,1.63E+01,4.83E+00,6.09E+00,1.24E+01,-1.01E-01,1.96E-02,-6.65E-01
12746,-1.07E+01,2.25E+00,1.13E+01,1.20E+01,1.19E-03,4.59E-02,4.15E+00
12747,-1.01E+01,1.96E+00,1.21E+01,1.21E+01,6.74E-04,4.13E-02,3.96E+00
12748,-1.08E+01,1.45E+00,1.22E+01,1.20E+01,-1.99E-04,3.51E-02,4.08E+00
12749,-1.97E+01,-2.61E+00,9.16E+00,1.20E+01,-2.67E-04,6.96E-03,4.81E+00
12750,1.87E+01,-3.93E+00,9.93E+00,1.24E+01,2.87E-02,-4.75E-02,-4.38E-01
12751,-1.94E+01,2.17E+00,6.23E+00,1.20E+01,6.18E-05,8.46E-03,4.94E+00
12752,-2.00E+01,3.21E+00,6.07E+00,1.20E+01,2.38E-05,6.42E-03,4.95E+00
12753,-1.48E+01,-1.89E-01,1.83E+00,1.20E+01,-1.16E-03,1.15E-02,5.36E+00
12754,1.70E+01,-4.07E+00,1.22E+01,1.24E+01,1.04E-02,-3.05E-02,-7.39E-01
12755,1.70E+01,-4.74E+00,1.29E+01,1.24E+01,7.73E-03,-2.04E-02,-7.62E-01
12756,-2.94E+00,9.12E-01,5.30E+00,1.16E+01,1.56E-01,7.15E-01,1.01E+01
12757,-3.38E+00,1.41E+00,6.11E+00,1.19E+01,1.30E-01,5.31E-01,6.55E+00
12758,-3.63E+00,5.64E-01,5.81E+00,1.18E+01,5.73E-02,5.40E-01,7.88E+00
12759,-3.74E+00,1.23E+00,5.12E+00,1.17E+01,1.43E-01,4.99E-01,9.20E+00
12760,-1.34E+01,-3.12E+00,1.25E+01,1.20E+01,-1.46E-03,1.85E-02,4.37E+00
12761,-1.38E+01,-2.31E+00,1.20E+01,1.20E+01,-1.29E-03,2.05E-02,4.44E+00
12762,-8.49E+00,3.36E+00,1.07E+01,1.21E+01,4.44E-03,7.85E-02,3.84E+00
12763,-9.48E+00,3.07E+00,1.08E+01,1.21E+01,2.82E-03,6.42E-02,4.03E+00
12764,-8.81E+00,3.91E+00,1.02E+01,1.21E+01,5.44E-03,7.97E-02,3.99E+00
12765,-1.35E+01,-4.60E+00,5.10E+00,1.20E+01,-3.87E-03,3.46E-02,5.12E+00
12766,-1.48E+01,-2.02E+00,1.18E+01,1.20E+01,-1.19E-03,1.74E-02,4.53E+00
12767,-1.82E+01,1.75E-01,1.06E+01,1.20E+01,-3.09E-04,9.80E-03,4.73E+00
12768,-1.27E+01,4.86E+00,1.19E+01,1.20E+01,3.75E-04,2.61E-02,4.34E+00
12769,5.99E-01,-4.19E+00,1.05E+01,1.24E+01,-1.40E-02,1.54E-01,-1.30E+00
12770,6.64E+00,-4.61E+00,1.05E+01,1.25E+01,3.60E-02,1.88E-03,-2.80E+00
12771,1.47E+01,1.34E+00,1.19E+01,1.24E+01,-1.95E-02,-4.90E-02,-1.08E+00
12772,-4.14E+00,-2.60E+00,1.74E+00,1.16E+01,-3.47E-01,1.68E-01,1.09E+01
12773,-5.16E+00,-2.71E+00,1.58E+00,1.17E+01,-2.14E-01,1.11E-01,9.46E+00
12774,-1.48E+01,2.63E+00,1.04E+01,1.20E+01,8.66E-05,2.32E-02,4.63E+00
12775,-1.56E+01,3.26E+00,1.04E+01,1.20E+01,4.96E-05,1.94E-02,4.66E+00
12776,-1.48E+01,3.41E+00,1.02E+01,1.20E+01,3.74E-04,2.38E-02,4.64E+00
12777,-9.97E+00,2.83E+00,1.18E+01,1.21E+01,2.04E-03,4.65E-02,3.97E+00
12778,-1.03E+01,3.08E+00,1.10E+01,1.20E+01,2.19E-03,5.28E-02,4.13E+00
12779,-9.93E+00,2.06E+00,1.11E+01,1.20E+01,1.75E-03,5.55E-02,4.07E+00
12780,-2.02E+01,-1.09E+00,4.02E+00,1.20E+01,-2.46E-04,4.63E-03,5.02E+00
12781,-7.39E+00,-2.53E+00,2.95E+00,1.19E+01,-6.48E-02,1.07E-01,7.09E+00
12782,-8.16E+00,-1.78E+00,3.45E+00,1.19E+01,-3.59E-02,1.03E-01,6.70E+00
12783,2.07E+01,-1.98E+00,9.36E+00,1.23E+01,2.53E-02,-7.62E-02,-1.54E-01
12784,1.04E+01,-3.03E+00,1.19E+01,1.24E+01,1.82E-02,-4.24E-02,-1.93E+00
12785,-1.91E+01,3.89E+00,6.13E+00,1.20E+01,9.69E-05,9.22E-03,4.95E+00
12786,-1.95E+01,1.73E+00,6.93E+00,1.20E+01,-7.51E-05,8.13E-03,4.91E+00
12787,-1.87E+01,1.36E+00,6.99E+00,1.20E+01,-1.26E-04,1.05E-02,4.91E+00
12788,8.44E+00,-1.50E+00,1.14E+01,1.25E+01,1.49E-02,-5.85E-02,-2.35E+00
12789,-1.18E+00,7.70E-01,1.08E+01,1.23E+01,-2.04E-04,1.99E-01,-6.87E-02
12790,-1.53E+01,-3.47E+00,1.06E+01,1.20E+01,-9.22E-04,1.98E-02,4.62E+00
12791,-1.63E+01,-3.62E+00,1.00E+01,1.20E+01,-8.33E-04,1.72E-02,4.70E+00
12792,-1.62E+01,-3.59E+00,1.12E+01,1.20E+01,-8.12E-04,1.46E-02,4.63E+00
12793,-1.11E+01,4.94E-01,4.99E+00,1.20E+01,-2.74E-04,6.31E-02,5.48E+00
12794,2.52E+00,-1.57E+00,1.13E+01,1.25E+01,1.13E-03,7.73E-02,-2.38E+00
12795,1.49E+00,-2.34E+00,1.14E+01,1.24E+01,-5.53E-03,1.07E-01,-1.79E+00
12796,1.34E+01,4.26E+00,7.68E+00,1.24E+01,-1.02E-01,-3.74E-02,-1.29E+00
12797,1.39E+01,4.44E+00,6.87E+00,1.24E+01,-1.17E-01,-1.70E-02,-1.16E+00
12798,9.88E+00,-3.66E+00,1.24E+01,1.24E+01,1.62E-02,-2.81E-02,-2.00E+00
12799,1.00E+01,-3.65E+00,1.13E+01,1.25E+01,2.66E-02,-4.34E-02,-2.05E+00
12800,-1.44E+01,-3.46E+00,9.80E+00,1.20E+01,-1.58E-03,2.71E-02,4.64E+00
12801,-1.37E+01,-3.03E+00,9.42E+00,1.20E+01,-2.16E-03,3.33E-02,4.64E+00
12802,-1.42E+01,-2.94E+00,8.88E+00,1.20E+01,-2.07E-03,3.15E-02,4.72E+00
12803,3.40E+00,-3.49E+00,6.63E+00,1.28E+01,1.13E-01,2.49E-01,-6.96E+00
12804,1.78E+01,2.24E-01,7.12E+00,1.23E+01,-7.54E-02,-2.47E-01,-1.31E-01
12805,1.84E+01,4.29E-01,6.30E+00,1.23E+01,-1.46E-01,-3.79E-01,2.60E-02
12806,1.88E+01,-1.37E-01,7.15E+00,1.23E+01,-2.95E-02,-2.39E-01,-8.44E-02
12807,-9.32E+00,4.29E+00,4.52E+00,1.20E+01,2.09E-02,8.44E-02,5.61E+00
12808,-1.01E+01,4.34E+00,4.90E+00,1.20E+01,1.40E-02,7.38E-02,5.43E+00
12809,-9.48E+00,3.39E+00,5.36E+00,1.20E+01,1.60E-02,9.03E-02,5.46E+00
12810,1.32E+01,1.62E+00,1.10E+01,1.24E+01,-2.99E-02,-6.65E-02,-1.32E+00
12811,1.93E+01,-5.29E-01,1.11E+01,1.23E+01,-3.71E-03,-5.76E-02,-3.64E-01
12812,6.19E+00,1.56E+00,1.19E+01,1.25E+01,-2.30E-02,-1.24E-02,-2.56E+00
12813,-1.05E+00,-4.13E+00,8.11E+00,1.23E+01,-9.42E-02,3.21E-01,-7.24E-02
12814,1.83E+00,2.93E+00,9.76E+00,1.25E+01,-2.00E-02,1.72E-01,-2.74E+00
12815,-1.44E+01,-2.89E+00,2.74E+00,1.20E+01,-3.70E-03,1.87E-02,5.32E+00
12816,-1.46E+01,-3.23E+00,3.32E+00,1.20E+01,-3.56E-03,2.07E-02,5.25E+00
12817,1.26E+01,3.87E+00,3.63E+00,1.24E+01,-1.80E-01,1.66E-01,-1.38E+00
12818,1.18E+01,4.16E+00,3.90E+00,1.25E+01,-1.78E-01,1.36E-01,-1.80E+00
12819,1.73E+01,4.25E+00,3.16E+00,1.24E+01,-6.69E-02,1.83E-01,-3.80E-01
12820,-1.59E+01,3.22E+00,7.59E+00,1.20E+01,3.42E-04,2.29E-02,4.88E+00
12821,-1.51E+01,3.07E+00,7.00E+00,1.20E+01,5.29E-04,2.74E-02,4.93E+00
12822,-1.60E+01,3.21E+00,6.71E+00,1.20E+01,2.95E-04,2.21E-02,4.94E+00
12823,-1.56E+01,2.46E+00,6.95E+00,1.20E+01,4.29E-04,2.43E-02,4.93E+00
12824,-1.02E+01,-3.12E+00,7.47E+00,1.20E+01,-1.11E-02,8.01E-02,4.82E+00
12825,-9.46E+00,-2.31E+00,8.32E+00,1.20E+01,-1.05E-02,9.04E-02,4.59E+00
12826,-9.85E+00,-1.99E+00,7.33E+00,1.20E+01,-1.01E-02,8.83E-02,4.91E+00
12827,-9.08E+00,-2.81E+00,7.40E+00,1.20E+01,-1.53E-02,1.03E-01,4.82E+00
12828,7.28E+00,-4.58E+00,1.12E+01,1.25E+01,2.55E-02,-7.89E-03,-2.56E+00
12829,-1.68E+01,-2.73E+00,1.15E+01,1.20E+01,-5.12E-04,1.15E-02,4.64E+00
12830,-1.73E+01,-3.35E+00,1.10E+01,1.20E+01,-4.58E-04,1.13E-02,4.68E+00
12831,-1.65E+01,-3.05E+00,1.07E+01,1.20E+01,-5.30E-04,1.46E-02,4.67E+00
12832,-9.71E+00,-3.22E+00,2.11E+00,1.19E+01,-2.77E-02,4.37E-02,6.16E+00
12833,-9.76E+00,-4.17E+00,7.52E+00,1.20E+01,-1.16E-02,8.52E-02,4.71E+00
12834,-9.27E+00,-3.63E+00,7.62E+00,1.20E+01,-1.36E-02,9.47E-02,4.68E+00
12835,-1.08E+01,6.92E-01,1.15E+01,1.20E+01,-2.64E-04,4.32E-02,4.16E+00
12836,-1.92E+01,4.58E+00,5.94E+00,1.20E+01,8.59E-05,8.40E-03,4.96E+00
12837,-9.33E+00,-5.05E+00,7.22E+00,1.20E+01,-1.26E-02,9.01E-02,4.70E+00
12838,5.23E+00,-1.64E+00,2.32E+00,9.12E+00,3.93E-01,7.18E-01,-1.87E+01
12839,4.85E+00,-1.03E+00,3.02E+00,5.42E+00,5.61E-01,-2.73E-01,-2.15E+01
12840,-5.13E+00,-2.29E+00,1.17E+01,1.22E+01,-1.16E-02,1.03E-01,2.48E+00
12841,-5.06E+00,-2.63E+00,1.25E+01,1.22E+01,-8.59E-03,7.59E-02,2.30E+00
12842,-6.91E+00,5.12E+00,5.09E+00,1.20E+01,4.37E-02,1.45E-01,5.39E+00
12843,-5.64E+00,-7.11E-01,2.99E+00,1.17E+01,-6.34E-02,1.92E-01,9.85E+00
12844,-6.03E+00,-1.45E+00,2.80E+00,1.17E+01,-8.85E-02,1.62E-01,8.98E+00
12845,1.82E+01,2.43E+00,1.01E+01,1.24E+01,-4.25E-02,-5.60E-02,-4.76E-01
12846,1.91E+01,2.24E+00,1.03E+01,1.23E+01,-3.54E-02,-5.15E-02,-3.71E-01
12847,1.83E+01,1.71E+00,1.06E+01,1.24E+01,-2.89E-02,-5.49E-02,-4.70E-01
12848,1.82E+01,2.42E+00,1.11E+01,1.24E+01,-2.70E-02,-4.26E-02,-5.17E-01
12849,-3.96E+00,5.17E+00,8.27E+00,1.21E+01,4.45E-02,2.20E-01,2.76E+00
12850,-1.52E+01,-5.18E+00,8.71E+00,1.20E+01,-1.16E-03,2.46E-02,4.75E+00
12851,-1.51E+01,-5.73E+00,7.59E+00,1.20E+01,-1.02E-03,2.60E-02,4.84E+00
12852,-1.10E+01,-3.61E+00,6.21E+00,1.20E+01,-9.80E-03,6.50E-02,5.07E+00
12853,4.17E+00,8.16E-01,1.02E+01,1.25E+01,-3.10E-02,9.76E-03,-3.49E+00
12854,4.86E+00,1.05E+00,1.04E+01,1.25E+01,-3.55E-02,-1.09E-02,-3.30E+00
12855,4.27E+00,1.63E+00,9.48E+00,1.26E+01,-7.22E-02,9.20E-03,-3.94E+00
12856,1.63E+01,3.57E+00,2.92E+00,1.24E+01,-9.94E-02,2.56E-01,-3.89E-01
12857,1.55E+01,2.77E+00,3.15E+00,1.22E+01,-2.36E-01,2.98E-01,-4.53E-01
12858,5.00E-01,8.66E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.81E+01
12859,5.00E-01,3.40E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-5.97E+01
12860,5.49E-01,9.63E-01,0.00E+00,9.08E+00,3.79E+00,0.00E+00,-3.14E+01
12861,6.58E-01,6.45E-02,0.00E+00,1.91E+00,1.06E+00,0.00E+00,-5.73E+01
12862,1.00E+01,-2.79E+00,2.52E+00,1.25E+01,3.04E-01,3.39E-01,-2.67E+00
12863,-1.11E+01,3.43E+00,1.18E+01,1.20E+01,1.40E-03,3.70E-02,4.14E+00
12864,1.77E+00,2.26E+00,7.28E+00,1.28E+01,-5.28E-02,3.91E-01,-6.71E+00
12865,2.43E+00,2.80E+00,6.68E+00,1.29E+01,-9.35E-02,4.07E-01,-7.85E+00
12866,2.74E+00,2.37E+00,7.57E+00,1.27E+01,-1.36E-01,2.12E-01,-6.45E+00
12867,1.83E+01,-2.30E+00,6.46E+00,1.23E+01,2.05E-01,-9.06E-02,-1.84E-01
12868,1.77E+01,-1.67E+00,7.16E+00,1.23E+01,1.36E-01,-1.69E-01,-2.41E-01
12869,1.77E+01,-1.61E+00,6.33E+00,1.23E+01,2.44E-01,-1.95E-01,-1.36E-01
12870,-1.05E+01,4.64E+00,6.64E+00,1.20E+01,7.87E-03,7.36E-02,4.98E+00
12871,-9.27E+00,4.11E+00,6.31E+00,1.20E+01,1.51E-02,9.62E-02,5.10E+00
12872,-1.04E+01,4.01E+00,5.88E+00,1.20E+01,9.98E-03,7.53E-02,5.19E+00
12873,-9.94E+00,3.45E+00,6.58E+00,1.20E+01,1.04E-02,8.57E-02,5.06E+00
12874,-1.46E+01,5.84E+00,1.09E+01,1.20E+01,3.03E-04,2.20E-02,4.57E+00
12875,-8.04E+00,-6.57E-01,4.49E+00,1.19E+01,-1.50E-02,1.31E-01,6.46E+00
12876,-7.73E+00,-1.01E+00,3.79E+00,1.19E+01,-2.69E-02,1.28E-01,6.94E+00
12877,-8.68E+00,-1.33E+00,4.23E+00,1.19E+01,-1.98E-02,1.03E-01,6.25E+00
12878,-7.72E+00,-1.66E+00,4.24E+00,1.19E+01,-3.58E-02,1.31E-01,6.59E+00
12879,5.81E+00,4.38E+00,1.11E+01,1.25E+01,-3.44E-02,2.51E-02,-2.70E+00
12880,2.33E+00,2.84E+00,5.58E+00,1.31E+01,6.16E-02,7.23E-01,-1.09E+01
12881,2.68E+00,2.73E+00,4.86E+00,1.32E+01,6.33E-02,7.90E-01,-1.42E+01
12882,1.85E+00,3.04E+00,4.92E+00,1.30E+01,3.85E-01,8.15E-01,-1.10E+01
12883,1.34E+01,-3.99E+00,7.59E+00,1.24E+01,1.03E-01,-6.75E-02,-1.27E+00
12884,1.28E+01,-4.79E+00,6.92E+00,1.24E+01,9.99E-02,-3.37E-02,-1.50E+00
12885,1.26E+01,-3.86E+00,7.48E+00,1.24E+01,1.18E-01,-7.25E-02,-1.47E+00
12886,-9.04E+00,-2.07E+00,1.25E+01,1.21E+01,-3.90E-03,4.41E-02,3.68E+00
12887,-9.70E+00,-1.46E+00,1.26E+01,1.21E+01,-2.70E-03,3.70E-02,3.82E+00
12888,-8.39E+00,1.04E-01,1.17E+01,1.21E+01,-1.54E-03,6.38E-02,3.65E+00
12889,6.26E+00,-8.29E-05,1.18E+01,1.25E+01,-1.03E-02,-2.76E-02,-2.63E+00
12890,6.90E+00,-8.05E-01,1.15E+01,1.25E+01,3.75E-03,-4.26E-02,-2.60E+00
12891,-1.86E+01,-3.01E+00,1.20E+01,1.20E+01,-3.03E-04,6.30E-03,4.69E+00
12892,-1.82E+01,-2.52E+00,1.25E+01,1.20E+01,-3.45E-04,5.88E-03,4.66E+00
12893,-1.85E+01,-3.55E+00,1.26E+01,1.20E+01,-2.95E-04,5.18E-03,4.67E+00
12894,-2.99E+00,-9.31E-01,7.14E+00,1.20E+01,-7.52E-02,5.02E-01,4.18E+00
12895,-1.85E+01,-3.36E+00,3.56E+00,1.20E+01,-8.00E-04,7.93E-03,5.06E+00
12896,-1.14E+01,-5.41E+00,5.76E+00,1.20E+01,-6.45E-03,5.66E-02,5.07E+00
12897,1.03E+01,-5.28E+00,7.45E+00,1.25E+01,8.52E-02,-2.07E-02,-2.42E+00
12898,2.00E+00,-3.10E+00,5.94E+00,1.29E+01,-1.22E-01,5.73E-01,-8.56E+00
12899,1.95E+00,-2.35E+00,5.92E+00,1.31E+01,2.66E-02,7.67E-01,-1.14E+01
12900,1.86E+00,-2.65E+00,6.68E+00,1.28E+01,6.15E-02,4.59E-01,-7.86E+00
12901,-1.70E+01,4.85E+00,8.84E+00,1.20E+01,2.14E-04,1.63E-02,4.80E+00
12902,-1.73E+01,5.55E+00,8.47E+00,1.20E+01,3.67E-05,1.55E-02,4.82E+00
12903,-2.70E+00,-4.79E+00,1.08E+01,1.22E+01,-2.22E-02,1.47E-01,1.16E+00
12904,1.25E+01,-5.38E+00,1.04E+01,1.24E+01,2.70E-02,-3.81E-02,-1.59E+00
12905,-1.93E+01,-4.06E+00,8.68E+00,1.20E+01,-2.40E-04,8.53E-03,4.82E+00
12906,-9.99E+00,5.04E-01,1.08E+01,1.20E+01,-4.83E-04,6.03E-02,4.14E+00
12907,-1.05E+01,-4.84E-01,1.05E+01,1.20E+01,-2.32E-03,5.67E-02,4.25E+00
12908,-2.01E+01,-3.70E+00,8.67E+00,1.20E+01,-1.92E-04,5.97E-03,4.83E+00
12909,-1.94E+01,-3.95E+00,9.46E+00,1.20E+01,-2.88E-04,7.74E-03,4.79E+00
12910,-8.20E+00,-2.40E+00,1.33E+01,1.21E+01,-3.90E-03,3.33E-02,3.37E+00
12911,-1.20E+01,5.17E+00,8.12E+00,1.20E+01,2.32E-03,5.12E-02,4.73E+00
12912,-1.15E+01,4.98E+00,9.32E+00,1.20E+01,2.17E-03,5.23E-02,4.51E+00
12913,-1.13E+01,4.38E+00,8.27E+00,1.20E+01,3.82E-03,6.02E-02,4.68E+00
12914,-6.14E+00,4.89E+00,7.71E+00,1.21E+01,3.10E-02,1.68E-01,4.08E+00
12915,-6.46E+00,5.68E+00,8.11E+00,1.21E+01,1.94E-02,1.47E-01,3.93E+00
12916,-1.96E+01,-5.23E-01,4.41E+00,1.20E+01,-3.06E-04,6.26E-03,5.01E+00
12917,-1.83E+01,-9.94E-01,4.15E+00,1.20E+01,-5.65E-04,9.41E-03,5.05E+00
12918,1.73E+01,3.13E+00,7.01E+00,1.24E+01,-1.39E-01,-4.19E-02,-4.13E-01
12919,1.65E+01,3.87E+00,7.18E+00,1.24E+01,-1.07E-01,-2.96E-02,-6.01E-01
12920,-1.02E+01,3.23E+00,3.18E+00,1.19E+01,1.51E-02,5.60E-02,5.90E+00
12921,-1.09E+01,3.23E+00,3.20E+00,1.20E+01,1.19E-02,4.67E-02,5.75E+00
12922,-1.88E+01,-4.22E+00,7.22E+00,1.20E+01,-5.12E-04,1.01E-02,4.89E+00
12923,-1.84E+01,-5.00E+00,7.64E+00,1.20E+01,-4.02E-04,1.19E-02,4.86E+00
12924,1.68E+01,1.73E-01,9.61E+00,1.24E+01,-1.31E-02,-1.03E-01,-5.86E-01
12925,1.70E+01,6.65E-01,9.01E+00,1.24E+01,-3.11E-02,-1.17E-01,-5.01E-01
12926,1.73E+01,-1.76E-01,9.07E+00,1.24E+01,-6.12E-03,-1.17E-01,-4.58E-01
12927,1.77E+01,5.13E-01,9.65E+00,1.24E+01,-2.04E-02,-9.31E-02,-4.81E-01
12928,1.20E+00,4.92E+00,6.55E+00,1.25E+01,1.13E-01,3.74E-01,-3.28E+00
12929,9.22E+00,2.33E-01,1.28E+01,1.25E+01,-9.38E-03,-3.46E-02,-2.07E+00
12930,-1.68E+01,-4.11E+00,1.06E+01,1.20E+01,-5.75E-04,1.40E-02,4.68E+00
12931,1.94E+01,1.27E+00,9.51E+00,1.23E+01,-3.48E-02,-7.92E-02,-2.76E-01
12932,9.47E+00,3.90E+00,3.34E+00,1.26E+01,-2.28E-01,1.91E-01,-3.52E+00
12933,8.50E+00,3.39E+00,3.77E+00,1.26E+01,-3.30E-01,2.03E-01,-4.34E+00
12934,1.99E+01,1.55E+00,3.16E+00,1.07E+01,-2.70E-01,-1.25E-01,-1.44E-01
12935,-2.20E+01,-5.18E+00,1.19E+01,1.20E+01,-5.26E-06,8.26E-04,4.74E+00
12936,-1.68E+01,3.52E+00,7.18E+00,1.20E+01,1.87E-04,1.82E-02,4.91E+00
12937,-1.62E+01,4.37E+00,7.15E+00,1.20E+01,4.56E-04,2.09E-02,4.91E+00
12938,-1.78E+01,-3.02E+00,3.50E+00,1.20E+01,-9.86E-04,9.65E-03,5.08E+00
12939,-1.72E+01,-3.89E+00,3.90E+00,1.20E+01,-1.16E-03,1.22E-02,5.08E+00
12940,-8.47E+00,-4.67E+00,3.85E+00,1.19E+01,-3.44E-02,9.01E-02,5.75E+00
12941,-7.62E+00,-3.96E+00,4.02E+00,1.19E+01,-5.37E-02,1.15E-01,6.00E+00
12942,1.09E+01,-1.81E+00,2.46E+00,1.01E+01,4.11E-01,2.92E-01,-1.60E+00
12943,1.20E+01,-1.92E+00,2.37E+00,1.04E+01,3.28E-01,3.05E-01,-9.41E-01
12944,3.32E+00,-2.74E+00,3.13E+00,1.35E+01,-3.36E-01,6.45E-01,-1.88E+01
12945,1.33E+01,8.97E-01,3.64E+00,1.02E+01,-3.48E-01,-8.47E-01,-1.71E-02
12946,1.23E+01,1.42E+00,4.03E+00,1.08E+01,-5.09E-01,-2.23E-01,-4.43E-01
12947,1.30E+01,2.07E+00,4.27E+00,1.18E+01,-4.16E-01,6.94E-02,-6.25E-01
12948,1.31E+01,1.09E+00,4.66E+00,1.13E+01,-4.20E-01,-5.46E-01,-8.75E-02
12949,1.56E+01,1.36E+00,8.22E+00,1.24E+01,-7.80E-02,-1.41E-01,-6.18E-01
12950,1.66E+01,7.37E-01,8.12E+00,1.24E+01,-6.35E-02,-1.57E-01,-4.29E-01
12951,6.45E+00,-4.44E+00,1.13E+01,1.25E+01,2.24E-02,3.85E-03,-2.62E+00
